512,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
534,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
535,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
536,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
537,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
540,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
546,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
550,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
564,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
573,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
574,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
583,validation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
584,validation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
585,validation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
590,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
591,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
592,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
593,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
602,validation,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
603,validation,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
605,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
608,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
615,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
619,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
620,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
621,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
625,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
629,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
631,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
633,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
635,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
664,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
665,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
666,training,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,training,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,training,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
669,training,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
672,training,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
673,training,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
674,training,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
676,training,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
677,training,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
679,training,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
680,training,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
681,training,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
684,training,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
686,training,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
690,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
694,training,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
695,training,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
696,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
698,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
702,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
703,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
704,test,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,test,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,test,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,test,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,test,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,test,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
715,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
716,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
717,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
718,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
720,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
734,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
735,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
737,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
738,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
739,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
740,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
741,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
742,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
743,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
744,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
745,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
747,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
748,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
749,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
750,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
751,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
752,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
754,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
755,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
756,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
757,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
758,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
759,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
760,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
761,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
762,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
763,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
764,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
765,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
767,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
768,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
769,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
770,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
771,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
772,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
773,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
774,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
775,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
776,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
777,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
814,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
819,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
820,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
821,training,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
822,training,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
823,training,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
824,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
825,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
826,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
829,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
830,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
831,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
832,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
833,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
834,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
835,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
853,training,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
855,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
858,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
861,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
863,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
868,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
878,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
881,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
889,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
890,test,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
891,test,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
892,test,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
893,test,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
894,test,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
895,test,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
896,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
897,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
898,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
992,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
993,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
995,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
997,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
998,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1014,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1015,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1016,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1017,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1018,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1022,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1029,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1039,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1040,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1041,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1042,test,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,test,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,test,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,test,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,test,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,test,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,test,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1058,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1068,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1069,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1071,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1072,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1073,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1075,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1082,training,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1085,validation,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1086,validation,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1087,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1088,validation,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1089,validation,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1093,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1095,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1102,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1105,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1106,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1107,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1108,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1117,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1118,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1121,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1123,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1125,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1126,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1130,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1131,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1138,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1147,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1148,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1149,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1150,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1151,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1157,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1161,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1162,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1165,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1179,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1183,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1193,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1195,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1196,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1197,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1199,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1201,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1202,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1203,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1204,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1249,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1259,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1270,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1276,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1277,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1278,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1279,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1280,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1289,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1290,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1292,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1298,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1311,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1339,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1354,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1356,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1358,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1360,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1361,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1363,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1366,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1382,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1383,validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1413,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1416,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1417,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1418,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1419,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1427,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1443,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1450,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1451,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1481,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1482,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1483,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1485,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1486,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1498,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1510,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1526,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1528,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1534,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1544,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1545,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1547,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1548,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1550,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1551,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1552,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1553,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1554,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1555,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1556,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1559,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1607,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1634,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1635,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1638,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1640,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1642,training,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1644,training,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1649,training,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1652,training,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1661,training,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1663,training,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1666,training,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1671,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1673,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1674,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1677,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1678,training,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1680,training,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,training,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,training,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,training,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,training,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,training,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,training,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,training,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,training,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,training,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1702,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1703,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1704,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1705,training,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1706,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1720,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1730,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1732,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1733,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1734,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1735,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1736,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1738,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1739,training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1783,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1793,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1797,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1799,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1804,training,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
